 Jspace =            1
    Gas temperature (K)  0.11E+02
 Total H density (cm-3)  0.20E+05
C4          0.00000000D+00  0.15843296D-10  0.40819242D-10  0.82515972D-10  0.14298539D-09  0.22254959D-09  0.31962356D-09  0.43095335D-09  0.55226418D-09  0.67913332D-09  0.80781690D-09  0.10619880D-08  0.11865334D-08  0.13105181D-08  0.15634393D-08  0.16959432D-08  0.19808827D-08  0.23000574D-08  0.28548048D-08  0.32777583D-08  0.39865640D-08  0.47651632D-08  0.55771346D-08  0.66295548D-08  0.75518825D-08  0.84435716D-08  0.90685908D-08  0.95842419D-08  0.99624453D-08  0.10324010D-07  0.10691640D-07  0.11037710D-07  0.11455549D-07  0.11864029D-07  0.12346283D-07  0.12861671D-07  0.13410163D-07  0.14029748D-07  0.14718048D-07  0.15434573D-07  0.16214085D-07  0.17087864D-07  0.18011994D-07  0.19045997D-07  0.20105929D-07  0.21207427D-07  0.22382005D-07  0.23556438D-07  0.24681143D-07  0.25734880D-07  0.26618126D-07  0.27272359D-07  0.27600186D-07  0.27519755D-07  0.26948111D-07  0.25833748D-07  0.24157581D-07  0.21922737D-07  0.19201796D-07  0.16114158D-07  0.12863690D-07  0.96913088D-08  0.68147113D-08  0.43916989D-08  0.25642492D-08  0.13642534D-08  0.74190720D-09  0.47604265D-09  0.33821825D-09  0.24861504D-09  0.18535766D-09  0.13625579D-09  0.96232052D-10  0.64843804D-10  0.41789884D-10  0.25768268D-10  0.15228671D-10  0.86499938D-11  0.47564546D-11  0.25661162D-11  0.13994928D-11  0.80629539D-12  0.51584940D-12  0.37540284D-12  0.30513206D-12  0.26669646D-12  0.24276427D-12  0.22593760D-12  0.21305904D-12  0.20271142D-12  0.19420025D-12  0.18717711D-12  0.18148913D-12  0.17708608D-12  0.17390394D-12  0.17178802D-12  0.17049659D-12  0.16976852D-12  0.16938526D-12  0.16919526D-12  0.16910622D-12  0.16907879D-12  0.16905551D-12  0.16904641D-12  0.16904317D-12  0.16904213D-12  0.16904185D-12  0.16904177D-12  0.16904176D-12  0.16904176D-12  0.16904176D-12  0.16904176D-12  0.16904176D-12  0.16904176D-12  0.16904176D-12  0.16904176D-12  0.16904176D-12  0.16904176D-12  0.16904176D-12  0.16904176D-12  0.16904176D-12  0.16904176D-12  0.16904176D-12  0.16904176D-12
c-C3H       0.00000000D+00  0.13601832D-09  0.27424483D-09  0.46439469D-09  0.69817441D-09  0.95965388D-09  0.12274718D-08  0.14786381D-08  0.16928030D-08  0.18557046D-08  0.19608857D-08  0.20083852D-08  0.19680172D-08  0.18997950D-08  0.17212017D-08  0.16269915D-08  0.14543659D-08  0.13186897D-08  0.11935366D-08  0.11558463D-08  0.11475379D-08  0.11694880D-08  0.11927601D-08  0.11905097D-08  0.11366241D-08  0.10239934D-08  0.91054142D-09  0.81118508D-09  0.75231300D-09  0.71605121D-09  0.69604962D-09  0.68639335D-09  0.68097661D-09  0.67942502D-09  0.68051678D-09  0.68401525D-09  0.68958585D-09  0.69755372D-09  0.70799383D-09  0.72028124D-09  0.73503745D-09  0.75312215D-09  0.77395161D-09  0.79939292D-09  0.82805159D-09  0.86108282D-09  0.90085915D-09  0.94692012D-09  0.99964336D-09  0.10616461D-08  0.11321606D-08  0.12139100D-08  0.13072145D-08  0.14121199D-08  0.15321378D-08  0.16643298D-08  0.18062493D-08  0.19533885D-08  0.20955961D-08  0.22195230D-08  0.23085558D-08  0.23479671D-08  0.23283250D-08  0.22455405D-08  0.21039559D-08  0.19161121D-08  0.17094672D-08  0.15015818D-08  0.12759669D-08  0.10385019D-08  0.80980830D-09  0.60834887D-09  0.44265706D-09  0.31173710D-09  0.21210632D-09  0.13896913D-09  0.87584590D-10  0.53150608D-10  0.31255736D-10  0.18057567D-10  0.10566580D-10  0.65475525D-11  0.45116303D-11  0.35361323D-11  0.30962208D-11  0.29188551D-11  0.28700436D-11  0.28859426D-11  0.29337301D-11  0.29930869D-11  0.30492916D-11  0.30923368D-11  0.31181246D-11  0.31285507D-11  0.31292088D-11  0.31258397D-11  0.31220727D-11  0.31193017D-11  0.31176312D-11  0.31167408D-11  0.31163055D-11  0.31161678D-11  0.31160484D-11  0.31160003D-11  0.31159825D-11  0.31159767D-11  0.31159750D-11  0.31159745D-11  0.31159744D-11  0.31159744D-11  0.31159744D-11  0.31159744D-11  0.31159744D-11  0.31159744D-11  0.31159744D-11  0.31159744D-11  0.31159744D-11  0.31159744D-11  0.31159744D-11  0.31159744D-11  0.31159744D-11  0.31159744D-11  0.31159744D-11  0.31159744D-11
l-C3H       0.00000000D+00  0.83248632D-10  0.16664336D-09  0.28141177D-09  0.42279442D-09  0.58130262D-09  0.74396591D-09  0.89661648D-09  0.10265280D-08  0.11246026D-08  0.11865135D-08  0.12070019D-08  0.11758475D-08  0.11261309D-08  0.99643447D-09  0.92643486D-09  0.79206914D-09  0.67528092D-09  0.53982916D-09  0.47343395D-09  0.40131604D-09  0.35241283D-09  0.31808015D-09  0.28510728D-09  0.26004809D-09  0.23590291D-09  0.21916713D-09  0.20794551D-09  0.20357215D-09  0.20320787D-09  0.20563133D-09  0.20928896D-09  0.21454861D-09  0.22013853D-09  0.22704364D-09  0.23464155D-09  0.24289588D-09  0.25239436D-09  0.26316819D-09  0.27467219D-09  0.28759298D-09  0.30268763D-09  0.31949915D-09  0.33954357D-09  0.36170392D-09  0.38682468D-09  0.41655455D-09  0.45034614D-09  0.48833618D-09  0.53237524D-09  0.58211458D-09  0.63999801D-09  0.70713368D-09  0.78472888D-09  0.87685864D-09  0.98288188D-09  0.11023359D-08  0.12330129D-08  0.13677565D-08  0.14963430D-08  0.16047969D-08  0.16793748D-08  0.17095518D-08  0.16885010D-08  0.16152519D-08  0.14987738D-08  0.13618773D-08  0.12120654D-08  0.10400437D-08  0.85508780D-09  0.67365316D-09  0.51162767D-09  0.37664449D-09  0.26832182D-09  0.18448282D-09  0.12191906D-09  0.77318553D-10  0.47079164D-10  0.27690574D-10  0.15945139D-10  0.92662035D-11  0.56857836D-11  0.38776883D-11  0.30155348D-11  0.26286839D-11  0.24727149D-11  0.24282611D-11  0.24389644D-11  0.24763064D-11  0.25230140D-11  0.25668519D-11  0.25997240D-11  0.26185622D-11  0.26252528D-11  0.26245588D-11  0.26211307D-11  0.26177553D-11  0.26153927D-11  0.26140115D-11  0.26132918D-11  0.26129460D-11  0.26128378D-11  0.26127445D-11  0.26127071D-11  0.26126934D-11  0.26126888D-11  0.26126875D-11  0.26126872D-11  0.26126871D-11  0.26126871D-11  0.26126871D-11  0.26126871D-11  0.26126871D-11  0.26126871D-11  0.26126871D-11  0.26126871D-11  0.26126871D-11  0.26126871D-11  0.26126871D-11  0.26126871D-11  0.26126871D-11  0.26126871D-11  0.26126871D-11  0.26126871D-11
CH3         0.00000000D+00  0.11941097D-09  0.14872462D-09  0.17642496D-09  0.20258121D-09  0.22708963D-09  0.24969815D-09  0.27005330D-09  0.28777400D-09  0.30253897D-09  0.31416256D-09  0.32812573D-09  0.33093367D-09  0.33144228D-09  0.32717018D-09  0.32312163D-09  0.31263637D-09  0.30024949D-09  0.28003197D-09  0.26605973D-09  0.24473530D-09  0.22313866D-09  0.20153955D-09  0.17376566D-09  0.14908767D-09  0.12534998D-09  0.11018161D-09  0.10065132D-09  0.96710401D-10  0.95504820D-10  0.95989768D-10  0.97215611D-10  0.99110693D-10  0.10115084D-09  0.10366370D-09  0.10640643D-09  0.10935655D-09  0.11271452D-09  0.11648054D-09  0.12045961D-09  0.12488806D-09  0.13002215D-09  0.13570649D-09  0.14245252D-09  0.14987660D-09  0.15823757D-09  0.16801527D-09  0.17888675D-09  0.19065744D-09  0.20349155D-09  0.21668160D-09  0.23003297D-09  0.24268783D-09  0.25365242D-09  0.26209729D-09  0.26659673D-09  0.26609405D-09  0.25970483D-09  0.24693175D-09  0.22775063D-09  0.20291643D-09  0.17392059D-09  0.14270419D-09  0.11140041D-09  0.83102009D-10  0.60661573D-10  0.46539100D-10  0.39516916D-10  0.35776761D-10  0.33317697D-10  0.31505420D-10  0.29843868D-10  0.27940477D-10  0.25765855D-10  0.23485406D-10  0.21263601D-10  0.19247348D-10  0.17540206D-10  0.16193906D-10  0.15206446D-10  0.14546091D-10  0.14161182D-10  0.14000696D-10  0.14020129D-10  0.14184303D-10  0.14465754D-10  0.14841864D-10  0.15290448D-10  0.15786568D-10  0.16299783D-10  0.16794253D-10  0.17233071D-10  0.17586793D-10  0.17841861D-10  0.18004654D-10  0.18096164D-10  0.18141484D-10  0.18161272D-10  0.18168879D-10  0.18171435D-10  0.18172179D-10  0.18172320D-10  0.18172393D-10  0.18172406D-10  0.18172407D-10  0.18172407D-10  0.18172407D-10  0.18172407D-10  0.18172407D-10  0.18172407D-10  0.18172407D-10  0.18172407D-10  0.18172407D-10  0.18172407D-10  0.18172407D-10  0.18172407D-10  0.18172407D-10  0.18172407D-10  0.18172407D-10  0.18172407D-10  0.18172407D-10  0.18172407D-10  0.18172407D-10  0.18172407D-10
C2H2        0.00000000D+00  0.81690821D-09  0.13648689D-08  0.19727530D-08  0.25792550D-08  0.31244842D-08  0.35595274D-08  0.38543855D-08  0.40011511D-08  0.40116503D-08  0.39111373D-08  0.35009869D-08  0.32477326D-08  0.29904087D-08  0.25106544D-08  0.22999048D-08  0.19437200D-08  0.16675733D-08  0.13717517D-08  0.12331062D-08  0.10857173D-08  0.98740114D-09  0.91883820D-09  0.85110336D-09  0.79428193D-09  0.73073799D-09  0.67897479D-09  0.63712054D-09  0.61448457D-09  0.60338738D-09  0.60059067D-09  0.60199892D-09  0.60573588D-09  0.61013702D-09  0.61560832D-09  0.62152077D-09  0.62781124D-09  0.63493864D-09  0.64297030D-09  0.65157352D-09  0.66134382D-09  0.67295645D-09  0.68617028D-09  0.70232121D-09  0.72067947D-09  0.74213273D-09  0.76840750D-09  0.79940390D-09  0.83554146D-09  0.87875957D-09  0.92859402D-09  0.98698199D-09  0.10542964D-08  0.11312998D-08  0.12230052D-08  0.13332023D-08  0.14722640D-08  0.16597241D-08  0.19259270D-08  0.23216915D-08  0.29254966D-08  0.38685268D-08  0.54039196D-08  0.81123130D-08  0.13363517D-07  0.24717976D-07  0.47884615D-07  0.80211338D-07  0.10883807D-06  0.12762073D-06  0.13539655D-06  0.13339099D-06  0.12409687D-06  0.10974069D-06  0.92389927D-07  0.74088916D-07  0.56786954D-07  0.41925223D-07  0.30246244D-07  0.21760781D-07  0.16027128D-07  0.12352552D-07  0.10073688D-07  0.86641220D-08  0.77629755D-08  0.71523235D-08  0.67081712D-08  0.63642504D-08  0.60857092D-08  0.58550483D-08  0.56642360D-08  0.55100770D-08  0.53910544D-08  0.53052695D-08  0.52488124D-08  0.52155058D-08  0.51980921D-08  0.51900749D-08  0.51868355D-08  0.51856912D-08  0.51853382D-08  0.51852664D-08  0.51852251D-08  0.51852157D-08  0.51852136D-08  0.51852131D-08  0.51852130D-08  0.51852129D-08  0.51852129D-08  0.51852129D-08  0.51852129D-08  0.51852129D-08  0.51852129D-08  0.51852129D-08  0.51852129D-08  0.51852129D-08  0.51852129D-08  0.51852129D-08  0.51852129D-08  0.51852129D-08  0.51852129D-08  0.51852129D-08  0.51852129D-08  0.51852129D-08
NH3         0.00000000D+00  0.11703733D-15  0.48720903D-15  0.10789708D-14  0.19054923D-14  0.30633750D-14  0.47036611D-14  0.70203855D-14  0.10253056D-13  0.14690161D-13  0.20669696D-13  0.38852004D-13  0.51980854D-13  0.68518357D-13  0.11443602D-12  0.14537680D-12  0.22807641D-12  0.34687069D-12  0.62185498D-12  0.89600108D-12  0.15053692D-11  0.24538787D-11  0.38878113D-11  0.68544694D-11  0.11386366D-10  0.19581220D-10  0.30416511D-10  0.45931693D-10  0.62868231D-10  0.83026857D-10  0.10552265D-09  0.12700159D-09  0.15238026D-09  0.17632750D-09  0.20351887D-09  0.23146501D-09  0.26020142D-09  0.29174645D-09  0.32605428D-09  0.36138259D-09  0.39985673D-09  0.44363151D-09  0.49137572D-09  0.54747062D-09  0.60899400D-09  0.67861539D-09  0.76123338D-09  0.85551946D-09  0.96157079D-09  0.10833844D-08  0.12175695D-08  0.13668080D-08  0.15286976D-08  0.17007161D-08  0.18867868D-08  0.20827349D-08  0.22892918D-08  0.25093677D-08  0.27438872D-08  0.29948931D-08  0.32616787D-08  0.35431614D-08  0.38415224D-08  0.41675888D-08  0.45370950D-08  0.49796347D-08  0.54952187D-08  0.60109734D-08  0.64446866D-08  0.67691734D-08  0.69691211D-08  0.70783992D-08  0.72126752D-08  0.74559022D-08  0.78145536D-08  0.82762598D-08  0.88336626D-08  0.94824174D-08  0.10215088D-07  0.11022754D-07  0.11890195D-07  0.12804227D-07  0.13749484D-07  0.14709925D-07  0.15670495D-07  0.16612895D-07  0.17519384D-07  0.18371308D-07  0.19152371D-07  0.19849877D-07  0.20455441D-07  0.20963012D-07  0.21365799D-07  0.21657701D-07  0.21843981D-07  0.21946724D-07  0.21995847D-07  0.22016421D-07  0.22024016D-07  0.22026476D-07  0.22027166D-07  0.22027291D-07  0.22027353D-07  0.22027363D-07  0.22027363D-07  0.22027363D-07  0.22027363D-07  0.22027363D-07  0.22027363D-07  0.22027363D-07  0.22027363D-07  0.22027363D-07  0.22027363D-07  0.22027363D-07  0.22027363D-07  0.22027363D-07  0.22027363D-07  0.22027363D-07  0.22027363D-07  0.22027363D-07  0.22027363D-07  0.22027363D-07  0.22027363D-07  0.22027363D-07
SiCH2       0.00000000D+00  0.62448671D-17  0.11387158D-16  0.19017006D-16  0.30063763D-16  0.45784436D-16  0.67786503D-16  0.97986904D-16  0.13849436D-15  0.19143628D-15  0.25878274D-15  0.44318248D-15  0.56282799D-15  0.70227485D-15  0.10454902D-14  0.12523140D-14  0.17465613D-14  0.23662983D-14  0.35917684D-14  0.46552431D-14  0.67165969D-14  0.94565459D-14  0.12991452D-13  0.19055195D-13  0.26649929D-13  0.38064824D-13  0.51298178D-13  0.69257445D-13  0.89229499D-13  0.11469915D-12  0.14606558D-12  0.17919913D-12  0.22234633D-12  0.26684550D-12  0.32154328D-12  0.38206243D-12  0.44850325D-12  0.52594940D-12  0.61503208D-12  0.71146649D-12  0.82122596D-12  0.95125766D-12  0.10983855D-11  0.12773040D-11  0.14802682D-11  0.17180756D-11  0.20117830D-11  0.23634921D-11  0.27824859D-11  0.32979268D-11  0.39125923D-11  0.46590177D-11  0.55475469D-11  0.65816774D-11  0.77962999D-11  0.91607950D-11  0.10653344D-10  0.12245435D-10  0.13871980D-10  0.15457424D-10  0.16896520D-10  0.18078514D-10  0.18903137D-10  0.19283656D-10  0.19152632D-10  0.18498571D-10  0.17370875D-10  0.15837600D-10  0.13926790D-10  0.11646988D-10  0.90875429D-11  0.65340893D-11  0.43381064D-11  0.26838012D-11  0.15721106D-11  0.88984240D-12  0.50242757D-12  0.29503500D-12  0.18811531D-12  0.13326595D-12  0.10432905D-12  0.87997756D-13  0.78007665D-13  0.71445534D-13  0.66907397D-13  0.63669916D-13  0.61307086D-13  0.59553991D-13  0.58238542D-13  0.57249654D-13  0.56514018D-13  0.55979719D-13  0.55606558D-13  0.55362572D-13  0.55220031D-13  0.55151369D-13  0.55128854D-13  0.55129092D-13  0.55136731D-13  0.55144264D-13  0.55149381D-13  0.55151304D-13  0.55153145D-13  0.55153949D-13  0.55154259D-13  0.55154363D-13  0.55154395D-13  0.55154402D-13  0.55154404D-13  0.55154405D-13  0.55154405D-13  0.55154405D-13  0.55154405D-13  0.55154405D-13  0.55154405D-13  0.55154405D-13  0.55154405D-13  0.55154405D-13  0.55154405D-13  0.55154405D-13  0.55154404D-13  0.55154404D-13  0.55154404D-13  0.55154404D-13
C3N         0.00000000D+00  0.16093407D-10  0.31817827D-10  0.52235581D-10  0.77648777D-10  0.10679553D-09  0.13761468D-09  0.16761387D-09  0.19433147D-09  0.21579519D-09  0.23084064D-09  0.24143271D-09  0.23857473D-09  0.23194463D-09  0.21245457D-09  0.20167394D-09  0.18148406D-09  0.16540182D-09  0.15071065D-09  0.14672277D-09  0.14745055D-09  0.15340062D-09  0.16140908D-09  0.17055226D-09  0.17404172D-09  0.16898859D-09  0.15708041D-09  0.14179761D-09  0.13088585D-09  0.12411499D-09  0.12109442D-09  0.12046991D-09  0.12125649D-09  0.12297965D-09  0.12579744D-09  0.12947332D-09  0.13395364D-09  0.13958137D-09  0.14643828D-09  0.15419868D-09  0.16334964D-09  0.17451816D-09  0.18746532D-09  0.20350224D-09  0.22189620D-09  0.24348977D-09  0.26993127D-09  0.30096441D-09  0.33683940D-09  0.37938240D-09  0.42825175D-09  0.48579085D-09  0.55311305D-09  0.63166997D-09  0.72638617D-09  0.83828323D-09  0.96958520D-09  0.11216486D-08  0.12903982D-08  0.14664552D-08  0.16314578D-08  0.17607772D-08  0.18274241D-08  0.18044906D-08  0.16734219D-08  0.14464589D-08  0.12009899D-08  0.10047980D-08  0.83050981D-09  0.66351958D-09  0.51070493D-09  0.38004998D-09  0.27424594D-09  0.19130953D-09  0.12858650D-09  0.82896829D-10  0.51149052D-10  0.30202007D-10  0.17154765D-10  0.94886912D-11  0.52612738D-11  0.30521728D-11  0.19422540D-11  0.13841001D-11  0.10814510D-11  0.88964114D-12  0.74368582D-12  0.61773984D-12  0.50376753D-12  0.40195507D-12  0.31583011D-12  0.24888799D-12  0.20204104D-12  0.17285637D-12  0.15666095D-12  0.14859213D-12  0.14494676D-12  0.14344148D-12  0.14286900D-12  0.14266650D-12  0.14259861D-12  0.14258251D-12  0.14257117D-12  0.14256745D-12  0.14256623D-12  0.14256586D-12  0.14256575D-12  0.14256572D-12  0.14256571D-12  0.14256571D-12  0.14256571D-12  0.14256571D-12  0.14256571D-12  0.14256571D-12  0.14256571D-12  0.14256571D-12  0.14256571D-12  0.14256571D-12  0.14256571D-12  0.14256571D-12  0.14256571D-12  0.14256571D-12  0.14256571D-12  0.14256571D-12
C3O         0.00000000D+00  0.52261677D-12  0.14266851D-11  0.31312073D-11  0.59352521D-11  0.10095297D-10  0.15763658D-10  0.22937169D-10  0.31433830D-10  0.40909034D-10  0.50910425D-10  0.70616102D-10  0.79565883D-10  0.87617870D-10  0.10091513D-09  0.10634689D-09  0.11565350D-09  0.12424174D-09  0.13894096D-09  0.15144363D-09  0.17531578D-09  0.20441947D-09  0.23539794D-09  0.27113520D-09  0.29192999D-09  0.29557027D-09  0.28613300D-09  0.27431461D-09  0.26840906D-09  0.26771056D-09  0.27120691D-09  0.27676598D-09  0.28504151D-09  0.29410957D-09  0.30563274D-09  0.31866288D-09  0.33317601D-09  0.35027067D-09  0.37009588D-09  0.39170221D-09  0.41643820D-09  0.44589421D-09  0.47934371D-09  0.52003940D-09  0.56597592D-09  0.61912900D-09  0.68332642D-09  0.75771987D-09  0.84283416D-09  0.94312507D-09  0.10582953D-08  0.11949415D-08  0.13574777D-08  0.15518251D-08  0.17934677D-08  0.20891868D-08  0.24499627D-08  0.28869395D-08  0.33999174D-08  0.39784016D-08  0.45891110D-08  0.51795552D-08  0.56861674D-08  0.60402401D-08  0.61675803D-08  0.60220602D-08  0.56233156D-08  0.50462181D-08  0.43324826D-08  0.35508764D-08  0.27799141D-08  0.20893635D-08  0.15178019D-08  0.10665200D-08  0.72408794D-09  0.47349677D-09  0.29793596D-09  0.18059371D-09  0.10617452D-09  0.61436439D-10  0.36111011D-10  0.22547701D-10  0.15670271D-10  0.12348023D-10  0.10809487D-10  0.10137893D-10  0.98854200D-11  0.98402389D-11  0.98956473D-11  0.99889509D-11  0.10078285D-10  0.10138053D-10  0.10160153D-10  0.10152153D-10  0.10129519D-10  0.10105919D-10  0.10088182D-10  0.10077238D-10  0.10071339D-10  0.10068448D-10  0.10067124D-10  0.10066723D-10  0.10066383D-10  0.10066250D-10  0.10066201D-10  0.10066185D-10  0.10066180D-10  0.10066179D-10  0.10066179D-10  0.10066179D-10  0.10066179D-10  0.10066179D-10  0.10066179D-10  0.10066179D-10  0.10066179D-10  0.10066179D-10  0.10066179D-10  0.10066179D-10  0.10066179D-10  0.10066179D-10  0.10066179D-10  0.10066179D-10  0.10066179D-10  0.10066179D-10
C3P         0.00000000D+00  0.17713643D-22  0.85273350D-22  0.30657806D-21  0.90552049D-21  0.23127764D-20  0.52537540D-20  0.10791779D-19  0.20271059D-19  0.35141548D-19  0.56718048D-19  0.12348102D-18  0.16945269D-18  0.22395251D-18  0.35919024D-18  0.44095691D-18  0.63854244D-18  0.89524958D-18  0.14485789D-17  0.19871909D-17  0.31945202D-17  0.51306757D-17  0.81793778D-17  0.14902088D-16  0.26319455D-16  0.50907372D-16  0.90920352D-16  0.15902508D-15  0.24062242D-15  0.34008434D-15  0.45000877D-15  0.55315556D-15  0.67293714D-15  0.78429817D-15  0.90981352D-15  0.10393995D-14  0.11748803D-14  0.13273256D-14  0.14979016D-14  0.16784659D-14  0.18800973D-14  0.21147583D-14  0.23755061D-14  0.26856773D-14  0.30268243D-14  0.34088648D-14  0.38496356D-14  0.43279329D-14  0.48273125D-14  0.53462359D-14  0.58507068D-14  0.63347273D-14  0.67775063D-14  0.71646554D-14  0.74950872D-14  0.77454754D-14  0.78925979D-14  0.78994061D-14  0.77173900D-14  0.73031910D-14  0.66466369D-14  0.57913616D-14  0.48279915D-14  0.38683665D-14  0.30431793D-14  0.24381127D-14  0.20702435D-14  0.18337341D-14  0.16331082D-14  0.14577723D-14  0.12962324D-14  0.11195154D-14  0.91561301D-15  0.70078939D-15  0.50150194D-15  0.33642415D-15  0.21269334D-15  0.12748727D-15  0.73127854D-16  0.40739583D-16  0.22726635D-16  0.13283511D-16  0.85833412D-17  0.63212014D-17  0.52349097D-17  0.46963700D-17  0.44134326D-17  0.42576675D-17  0.41718104D-17  0.41274895D-17  0.41076441D-17  0.41002080D-17  0.40964930D-17  0.40915802D-17  0.40846964D-17  0.40776403D-17  0.40721339D-17  0.40686321D-17  0.40667120D-17  0.40657659D-17  0.40653332D-17  0.40652024D-17  0.40650923D-17  0.40650492D-17  0.40650335D-17  0.40650284D-17  0.40650269D-17  0.40650265D-17  0.40650264D-17  0.40650264D-17  0.40650264D-17  0.40650264D-17  0.40650264D-17  0.40650264D-17  0.40650264D-17  0.40650264D-17  0.40650264D-17  0.40650264D-17  0.40650264D-17  0.40650264D-17  0.40650264D-17  0.40650263D-17  0.40650263D-17  0.40650263D-17
C3S         0.00000000D+00  0.39055974D-13  0.10699119D-12  0.23591138D-12  0.44878057D-12  0.76441087D-12  0.11923904D-11  0.17295578D-11  0.23594528D-11  0.30551692D-11  0.37847012D-11  0.52267539D-11  0.58972967D-11  0.65208158D-11  0.76325444D-11  0.81362329D-11  0.90971706D-11  0.10081946D-10  0.11819264D-10  0.13280985D-10  0.16124719D-10  0.19942128D-10  0.24878798D-10  0.33256226D-10  0.43473603D-10  0.58113329D-10  0.73746316D-10  0.92100564D-10  0.10831194D-09  0.12320756D-09  0.13485988D-09  0.14189846D-09  0.14626424D-09  0.14756451D-09  0.14685946D-09  0.14470792D-09  0.14180738D-09  0.13852759D-09  0.13543106D-09  0.13313741D-09  0.13186212D-09  0.13195756D-09  0.13373562D-09  0.13764958D-09  0.14369389D-09  0.15220505D-09  0.16408777D-09  0.17959768D-09  0.19925286D-09  0.22454514D-09  0.25562845D-09  0.29396837D-09  0.33971885D-09  0.39257347D-09  0.45390148D-09  0.52202544D-09  0.59612923D-09  0.67536209D-09  0.75714442D-09  0.83830837D-09  0.91425280D-09  0.98054205D-09  0.10339299D-08  0.10721162D-08  0.10922700D-08  0.10911684D-08  0.10599476D-08  0.98764414D-09  0.88889754D-09  0.79541193D-09  0.71496183D-09  0.62968978D-09  0.52903004D-09  0.41994273D-09  0.31331678D-09  0.21808392D-09  0.14091141D-09  0.84441987D-10  0.47260027D-10  0.25097350D-10  0.13076267D-10  0.70177153D-11  0.41136151D-11  0.27330637D-11  0.20400051D-11  0.16498076D-11  0.13971912D-11  0.12146951D-11  0.10742830D-11  0.96342836D-12  0.87580748D-12  0.80783340D-12  0.75719175D-12  0.72193868D-12  0.69957520D-12  0.68685051D-12  0.68038842D-12  0.67745934D-12  0.67627131D-12  0.67583816D-12  0.67569433D-12  0.67566158D-12  0.67563981D-12  0.67563327D-12  0.67563128D-12  0.67563070D-12  0.67563053D-12  0.67563049D-12  0.67563048D-12  0.67563048D-12  0.67563048D-12  0.67563048D-12  0.67563048D-12  0.67563048D-12  0.67563048D-12  0.67563048D-12  0.67563048D-12  0.67563048D-12  0.67563048D-12  0.67563048D-12  0.67563049D-12  0.67563049D-12  0.67563049D-12  0.67563049D-12
